07:53:08.425 | INFO | AuthServerApplication: Starting AuthServerApplication using Java 21.0.3 with PID 7824 (C:\Users\PC\OneDrive\Desktop\bookommerce\auth-server\target\classes started by PC in C:\Users\PC\OneDrive\Desktop\bookommerce\auth-server)
08:04:01.478 | DEBUG | DefaultSecurityFilterChain: Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CorsFilter, CsrfFilter, LogoutFilter, OAuth2AuthorizationRequestRedirectFilter, OAuth2LoginAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, SessionManagementFilter, ExceptionTranslationFilter, AuthorizationFilter
08:04:02.279 | WARN | OptionalLiveReloadServer: Unable to start LiveReload server
08:04:02.491 | INFO | certificate: Connector [https-jsse-nio-8282], TLS virtual host [_default_], certificate type [UNDEFINED] configured from keystore [Set directly - location unknown] using alias [bookommerce_ssl] with trust store [null]
08:04:02.518 | INFO | TomcatWebServer: Tomcat started on port 8282 (https) with context path '/'
08:04:02.552 | INFO | AuthServerApplication: Started AuthServerApplication in 41.018 seconds (process running for 43.484)
08:04:25.244 | INFO | [/]: Initializing Spring DispatcherServlet 'dispatcherServlet'
08:04:25.245 | INFO | DispatcherServlet: Initializing Servlet 'dispatcherServlet'
08:04:25.252 | INFO | DispatcherServlet: Completed initialization in 6 ms
08:04:25.353 | DEBUG | FilterChainProxy: Securing GET /page/login
08:04:25.407 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
08:04:25.426 | DEBUG | FilterChainProxy: Secured GET /page/login
08:04:31.901 | DEBUG | FilterChainProxy: Securing POST /api/login/customer
08:04:31.948 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
08:04:31.948 | DEBUG | FilterChainProxy: Secured POST /api/login/customer
08:04:33.008 | DEBUG | DaoAuthenticationProvider: Authenticated user
08:04:33.022 | DEBUG | HttpSessionSecurityContextRepository: Stored SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=nguyenvietanh.personal@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_CUSTOMER]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]] to HttpSession [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper$HttpSessionWrapper@5830eb21]
08:04:33.109 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:04:33.115 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION (PRIMARY_ID, SESSION_ID, CREATION_TIME, LAST_ACCESS_TIME, MAX_INACTIVE_INTERVAL, EXPIRY_TIME, PRINCIPAL_NAME)
VALUES (?, ?, ?, ?, ?, ?, ?)
]
08:04:33.159 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:04:33.162 | DEBUG | JdbcTemplate: Executing prepared SQL statement [INSERT INTO SPRING_SESSION_ATTRIBUTES (SESSION_PRIMARY_ID, ATTRIBUTE_NAME, ATTRIBUTE_BYTES)
VALUES (?, ?, ?)
]
08:04:35.116 | DEBUG | FilterChainProxy: Securing GET /oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=Pyzu8iWRTDOh46Gnr9vrxDtTp3juaLlKI_o00U6Nx3M%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=5mnBrZVE9OKFo9Q-cehFBJ11lYOVbBbnnhWTBCEe9Q4
08:04:35.140 | DEBUG | JdbcTemplate: Executing prepared SQL query
08:04:35.140 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
08:04:35.167 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=nguyenvietanh.personal@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_CUSTOMER]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]]
08:04:35.623 | DEBUG | SessionRegistryImpl: Registering session b329282a-eb99-4ca2-99c3-5bfc5591c349, for principal org.springframework.security.core.userdetails.User [Username=nguyenvietanh.personal@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_CUSTOMER]]
08:04:35.632 | DEBUG | DefaultRedirectStrategy: Redirecting to https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff?code=hjMmr8vE5Hro0YUjCza320lDOCcXQOx_KFihw86_bbFFW938yE1VMVvvRVDIK22QWaD5wt9UywGbBGIuVLZanpVhT3TX-4ReWe-PdivUPA1e_-RVNMugJ8QujTblFg-M&state=Pyzu8iWRTDOh46Gnr9vrxDtTp3juaLlKI_o00U6Nx3M%3D
08:04:35.634 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:04:35.634 | DEBUG | JdbcTemplate: Executing prepared SQL statement [UPDATE SPRING_SESSION
SET SESSION_ID = ?, LAST_ACCESS_TIME = ?, MAX_INACTIVE_INTERVAL = ?, EXPIRY_TIME = ?, PRINCIPAL_NAME = ?
WHERE PRIMARY_ID = ?
]
08:04:35.657 | DEBUG | JdbcTemplate: Executing prepared SQL query
08:04:35.663 | DEBUG | JdbcTemplate: Executing prepared SQL statement [SELECT S.PRIMARY_ID, S.SESSION_ID, S.CREATION_TIME, S.LAST_ACCESS_TIME, S.MAX_INACTIVE_INTERVAL, SA.ATTRIBUTE_NAME, SA.ATTRIBUTE_BYTES
FROM SPRING_SESSION S
LEFT JOIN SPRING_SESSION_ATTRIBUTES SA ON S.PRIMARY_ID = SA.SESSION_PRIMARY_ID
WHERE S.SESSION_ID = ?
]
08:04:36.085 | DEBUG | FilterChainProxy: Securing POST /oauth2/token
08:04:37.412 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>>>> Access token value: eyJraWQiOiJib29rb21tZXJjZS10b2tlbi1rZXkiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJuZ3V5ZW52aWV0YW5oLnBlcnNvbmFsQGdtYWlsLmNvbSIsImF1ZCI6ImJmZiIsIm5iZiI6MTc2ODE3OTg3Nywic2NvcGUiOlsib3BlbmlkIiwicHJvZmlsZSJdLCJpc3MiOiJodHRwczovL2F1dGguYm9va29tbWVyY2UuY29tOjgyODIiLCJleHAiOjE3NjgxODA3NzcsImlhdCI6MTc2ODE3OTg3NywianRpIjoiNzgyMWI4MjUtZTUyZi00YjY1LWEwZWYtMjkwZjFhNzNiMGQzIiwiYXV0aG9yaXRpZXMiOlsiUk9MRV9DVVNUT01FUiJdfQ.b_JlZWG5mfZ3OXoBZIKZfBFnH2gkrLElAfGGUSw8cduwY8zCf0_yISIiqPAtg7N_zSI5mnCoACW7isjAZBfSWh4ZNJ5MFTZJ4HAMLxe_JrqyAGHz2LzNH7Gn34k4oLjGVyYniz5Eh7Zwr3v9SsQ6-DIqw1npsiB0_1shqv-T_lfqDrC2A70Mvq-t61ucnTGyktW7w2mIGlaz85ZtcMveCvpzj02yX_p7aue2P3xegeyFmPROjb_ORfUYPvukZOAt1VVysyhLxW9SQgy1syIYI7H-_P6EoNEUpuqb1O8d5K1BKU7VFq570GSSXMW5oQS3coXzvR6NxYyedeucaXiIgg
08:04:37.413 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>> ID Token: eyJraWQiOiJib29rb21tZXJjZS10b2tlbi1rZXkiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJuZ3V5ZW52aWV0YW5oLnBlcnNvbmFsQGdtYWlsLmNvbSIsImF1ZCI6ImJmZiIsImF6cCI6ImJmZiIsImF1dGhfdGltZSI6MTc2ODE3OTg3NSwiaXNzIjoiaHR0cHM6Ly9hdXRoLmJvb2tvbW1lcmNlLmNvbTo4MjgyIiwiZXhwIjoxNzY4MTgxNjc3LCJpYXQiOjE3NjgxNzk4NzcsIm5vbmNlIjoiNW1uQnJaVkU5T0tGbzlRLWNlaEZCSjExbFlPVmJCYm5uaFdUQkNFZTlRNCIsImp0aSI6IjVlNmVhY2RhLWViYjgtNGMwZi05NDI0LTA5MWIyMjU1NWQ2MCIsImF1dGhvcml0aWVzIjpbIlJPTEVfQ1VTVE9NRVIiXSwic2lkIjoiM3hLcTBzejZHLUREYnBQQVFoa3BLaXMxZzNiUG9uSWNHcWtjZGNsM3hWSSJ9.Ab3kjslzKtEwjrM8Mh_rYd_dSbiQgRM-D0KvE0565TkfWkJQRf6UF99LVPYpv25uttxl3pghrXiiO_X3bFW7VU2JFRLFG1FQN1SZPH3EfJ96ZoMBxhSyAKLBJBcOR8yR9LXfs3r4RponPlEuVVf_H6L8LXT5wSIw3H2lj7TmP-v9kA_n33ZfkxfT6rbeSJ64uPJtcGjyNRKRnGiA6tg4jfm8GR6sI1w5HKQTjpALbrRL9Pgk14kpsP4Wmuqt8qT3mPRjy5z1YVMK5vmCxP_yFV0lPVoS0JMXjlOXqfbZ822-ZUJ0WgJBf9KlYpomeOfcYchzHZIZTspFsiR2RabMjg
08:04:37.414 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>>>> Refresh token value: u6RBrbYRjs6etRctH8w9TzT1I-CGxHcEtRPwMccrsqNEF2gPvZo7KNjMfR04238KME1BeH4IED_7nQnJz-aBXYbtJiaS2rL4oTLfsKo1zT7IPP9oKPJRjhG6DqWD_oVQ
08:04:37.884 | DEBUG | FilterChainProxy: Securing GET /oauth2/jwks
08:04:37.948 | DEBUG | FilterChainProxy: Securing GET /userinfo
08:04:37.990 | DEBUG | JwtAuthenticationProvider: Authenticated token
08:04:37.994 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to JwtAuthenticationToken [Principal=org.springframework.security.oauth2.jwt.Jwt@affa1227, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[SCOPE_openid, SCOPE_profile]]
08:05:00.022 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:05:00.024 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:05:00.039 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768179900019], value class [java.lang.Long], SQL type unknown
08:05:00.060 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 1 expired sessions
08:06:00.002 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:06:00.002 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:06:00.005 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768179960002], value class [java.lang.Long], SQL type unknown
08:06:00.013 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:07:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:07:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:07:00.014 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768180020012], value class [java.lang.Long], SQL type unknown
08:07:00.020 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:08:00.005 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:08:00.006 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:08:00.008 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768180080004], value class [java.lang.Long], SQL type unknown
08:08:00.014 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:09:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:09:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:09:00.018 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768180140016], value class [java.lang.Long], SQL type unknown
08:09:00.023 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:10:00.010 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:10:00.011 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:10:00.015 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768180200010], value class [java.lang.Long], SQL type unknown
08:10:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:11:00.004 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:11:00.006 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:11:00.008 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768180260004], value class [java.lang.Long], SQL type unknown
08:11:00.021 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:12:00.011 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:12:00.018 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:12:00.023 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768180320011], value class [java.lang.Long], SQL type unknown
08:12:00.032 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:13:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:13:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
08:13:00.015 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768180380012], value class [java.lang.Long], SQL type unknown
08:13:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
08:14:00.011 | DEBUG | JdbcTemplate: Executing prepared SQL update
08:14:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
